,Town,Centroide,Percentil,D_long,D_lat
287,Aretxabaleta,POINT (-2.506538116586542 43.02804868253994),4,-2.506538116586542,43.02804868253994
288,Aretxabaleta,POINT (-2.5046441924584695 43.03485253083836),3,-2.5046441924584695,43.03485253083836
289,Aretxabaleta,POINT (-2.504738771592576 43.02994127778395),2,-2.504738771592576,43.02994127778395
290,Aretxabaleta,POINT (-2.5039303735766736 43.03775662590864),1,-2.5039303735766736,43.03775662590864
291,Aretxabaleta,POINT (-2.5067717025629666 43.028753994400326),2,-2.5067717025629666,43.028753994400326
292,Aretxabaleta,POINT (-2.5061648425759366 43.0313458562741),2,-2.5061648425759366,43.0313458562741
293,Aretxabaleta,POINT (-2.5091139774282745 43.028927640982346),4,-2.5091139774282745,43.028927640982346
294,Aretxabaleta,POINT (-2.504101631722822 43.034542787646366),3,-2.504101631722822,43.034542787646366
295,Aretxabaleta,POINT (-2.504070403859431 43.036710007614),1,-2.504070403859431,43.036710007614
296,Aretxabaleta,POINT (-2.5048480364221923 43.03881434671721),1,-2.5048480364221923,43.03881434671721
297,Aretxabaleta,POINT (-2.5083356932225414 43.03175075295503),4,-2.5083356932225414,43.03175075295503
298,Aretxabaleta,POINT (-2.5041389089867665 43.03661018210184),1,-2.5041389089867665,43.03661018210184
299,Aretxabaleta,POINT (-2.5054512272399254 43.033676796856824),3,-2.5054512272399254,43.033676796856824
300,Aretxabaleta,POINT (-2.505822845823503 43.03175295277021),2,-2.505822845823503,43.03175295277021
301,Aretxabaleta,POINT (-2.506450608933235 43.030038003517305),2,-2.506450608933235,43.030038003517305
302,Aretxabaleta,POINT (-2.5048172567022644 43.039111667537846),1,-2.5048172567022644,43.039111667537846
303,Aretxabaleta,POINT (-2.50373810534013 43.03800267484331),1,-2.50373810534013,43.03800267484331
304,Aretxabaleta,POINT (-2.503642524580358 43.03996198840323),1,-2.503642524580358,43.03996198840323
305,Aretxabaleta,POINT (-2.5070792204785857 43.02821157689272),2,-2.5070792204785857,43.02821157689272
306,Aretxabaleta,POINT (-2.5063718560789185 43.03162882845505),2,-2.5063718560789185,43.03162882845505
307,Aretxabaleta,POINT (-2.5036339942477994 43.0371674653203),1,-2.5036339942477994,43.0371674653203
308,Aretxabaleta,POINT (-2.504213330053529 43.03553619100148),3,-2.504213330053529,43.03553619100148
309,Aretxabaleta,POINT (-2.5053689648122908 43.03517254780264),3,-2.5053689648122908,43.03517254780264
310,Aretxabaleta,POINT (-2.503712054373045 43.0347061658712),3,-2.503712054373045,43.0347061658712
311,Aretxabaleta,POINT (-2.5036816939530966 43.03619926146233),3,-2.5036816939530966,43.03619926146233
312,Aretxabaleta,POINT (-2.50472288529189 43.03331869430032),3,-2.50472288529189,43.03331869430032
313,Aretxabaleta,POINT (-2.504398708020627 43.037448563937296),1,-2.504398708020627,43.037448563937296
314,Aretxabaleta,POINT (-2.504159069164638 43.03520702102218),3,-2.504159069164638,43.03520702102218
315,Aretxabaleta,POINT (-2.5044570691238266 43.036998423164775),1,-2.5044570691238266,43.036998423164775
316,Aretxabaleta,POINT (-2.5104530707551618 43.02969793682395),4,-2.5104530707551618,43.02969793682395
317,Aretxabaleta,POINT (-2.509354685827272 43.03037991456911),4,-2.509354685827272,43.03037991456911
318,Aretxabaleta,POINT (-2.509374257454298 43.02949867509699),4,-2.509374257454298,43.02949867509699
319,Aretxabaleta,POINT (-2.5097370018329306 43.02913292899117),4,-2.5097370018329306,43.02913292899117
320,Aretxabaleta,POINT (-2.5031286065051157 43.03664933787263),1,-2.5031286065051157,43.03664933787263
321,Aretxabaleta,POINT (-2.5072150869909904 43.0311994066788),2,-2.5072150869909904,43.0311994066788
322,Aretxabaleta,POINT (-2.507406439724234 43.032522947114515),4,-2.507406439724234,43.032522947114515
323,Aretxabaleta,POINT (-2.5055083424879743 43.03213804751092),2,-2.5055083424879743,43.03213804751092
324,Aretxabaleta,POINT (-2.50532093953354 43.033766226880175),3,-2.50532093953354,43.033766226880175
325,Aretxabaleta,POINT (-2.503975882604168 43.03737420010289),1,-2.503975882604168,43.03737420010289
326,Aretxabaleta,POINT (-2.5107797521846944 43.029700975732446),4,-2.5107797521846944,43.029700975732446
327,Aretxabaleta,POINT (-2.506474072716011 43.02819607448511),4,-2.506474072716011,43.02819607448511
328,Aretxabaleta,POINT (-2.505649623693405 43.03085346016644),2,-2.505649623693405,43.03085346016644
329,Aretxabaleta,POINT (-2.504917466215198 43.03821401808607),1,-2.504917466215198,43.03821401808607
330,Aretxabaleta,POINT (-2.50449718004838 43.036856092756),1,-2.50449718004838,43.036856092756
331,Aretxabaleta,POINT (-2.5068952001165514 43.02832649187493),2,-2.5068952001165514,43.02832649187493
332,Aretxabaleta,POINT (-2.5032933737054894 43.03741070927815),1,-2.5032933737054894,43.03741070927815
333,Aretxabaleta,POINT (-2.506345356585829 43.030717816391366),2,-2.506345356585829,43.030717816391366
334,Aretxabaleta,POINT (-2.5045286759307235 43.0372318696009),1,-2.5045286759307235,43.0372318696009
335,Aretxabaleta,POINT (-2.503510868498889 43.03848904496332),1,-2.503510868498889,43.03848904496332
336,Aretxabaleta,POINT (-2.5067351424476785 43.02748493043404),4,-2.5067351424476785,43.02748493043404
337,Aretxabaleta,POINT (-2.503733670377545 43.03557581221995),3,-2.503733670377545,43.03557581221995
338,Aretxabaleta,POINT (-2.504420227805486 43.033406765759395),3,-2.504420227805486,43.033406765759395
339,Aretxabaleta,POINT (-2.503352020921446 43.03774251997084),1,-2.503352020921446,43.03774251997084
340,Aretxabaleta,POINT (-2.5051399118788487 43.0280371478789),4,-2.5051399118788487,43.0280371478789
341,Aretxabaleta,POINT (-2.5051447360552226 43.03292997440641),2,-2.5051447360552226,43.03292997440641
342,Aretxabaleta,POINT (-2.5060971216083714 43.03093305951128),2,-2.5060971216083714,43.03093305951128
343,Aretxabaleta,POINT (-2.50382562473869 43.03568679026276),3,-2.50382562473869,43.03568679026276
344,Aretxabaleta,POINT (-2.5038001538948373 43.03668516536769),1,-2.5038001538948373,43.03668516536769
345,Aretxabaleta,POINT (-2.504206522743546 43.02804747280983),4,-2.504206522743546,43.02804747280983
346,Aretxabaleta,POINT (-2.506622895531307 43.02923775363827),2,-2.506622895531307,43.02923775363827
347,Aretxabaleta,POINT (-2.5060698232243928 43.03004944155612),2,-2.5060698232243928,43.03004944155612
348,Aretxabaleta,POINT (-2.5040416832895094 43.034909456100685),3,-2.5040416832895094,43.034909456100685
349,Aretxabaleta,POINT (-2.5059846106763493 43.036020372263714),3,-2.5059846106763493,43.036020372263714
350,Aretxabaleta,POINT (-2.5055563266852654 43.03133294134728),2,-2.5055563266852654,43.03133294134728
351,Aretxabaleta,POINT (-2.5036036707838543 43.035708312449884),3,-2.5036036707838543,43.035708312449884
352,Aretxabaleta,POINT (-2.5060861931558804 43.031515527126516),2,-2.5060861931558804,43.031515527126516
353,Aretxabaleta,POINT (-2.502672880529976 43.04134065642752),4,-2.502672880529976,43.04134065642752
354,Aretxabaleta,POINT (-2.5051187221814772 43.03713010609436),3,-2.5051187221814772,43.03713010609436
355,Aretxabaleta,POINT (-2.502728254537028 43.034887624914944),1,-2.502728254537028,43.034887624914944
356,Aretxabaleta,POINT (-2.5063031273975453 43.02856919987445),2,-2.5063031273975453,43.02856919987445
357,Aretxabaleta,POINT (-2.5036015998845293 43.03503314786688),3,-2.5036015998845293,43.03503314786688
358,Aretxabaleta,POINT (-2.5089445988970835 43.03054497404288),4,-2.5089445988970835,43.03054497404288
359,Aretxabaleta,POINT (-2.509852343584236 43.02988189353087),4,-2.509852343584236,43.02988189353087
360,Aretxabaleta,POINT (-2.504154537954853 43.03482217424136),3,-2.504154537954853,43.03482217424136
361,Aretxabaleta,POINT (-2.5091014905404916 43.02990082013599),4,-2.5091014905404916,43.02990082013599
362,Aretxabaleta,POINT (-2.507109592191249 43.03023556003073),2,-2.507109592191249,43.03023556003073
363,Aretxabaleta,POINT (-2.5058858320019013 43.03626023450335),3,-2.5058858320019013,43.03626023450335
364,Aretxabaleta,POINT (-2.503661811206207 43.03698187264681),1,-2.503661811206207,43.03698187264681
365,Aretxabaleta,POINT (-2.5062649695578503 43.039003734861005),3,-2.5062649695578503,43.039003734861005
366,Aretxabaleta,POINT (-2.50558407770909 43.031709481732214),2,-2.50558407770909,43.031709481732214
367,Aretxabaleta,POINT (-2.506096064594898 43.03575564996692),3,-2.506096064594898,43.03575564996692
368,Aretxabaleta,POINT (-2.5062311469744194 43.02867714724517),2,-2.5062311469744194,43.02867714724517
369,Aretxabaleta,POINT (-2.5041214807459715 43.034490537962306),3,-2.5041214807459715,43.034490537962306
370,Aretxabaleta,POINT (-2.504327713030456 43.033625194244856),3,-2.504327713030456,43.033625194244856
371,Aretxabaleta,POINT (-2.5036853645122616 43.03536029792658),3,-2.5036853645122616,43.03536029792658
372,Aretxabaleta,POINT (-2.5059358092218735 43.030342489013016),2,-2.5059358092218735,43.030342489013016
373,Aretxabaleta,POINT (-2.506666072666993 43.02781472085579),4,-2.506666072666993,43.02781472085579
374,Aretxabaleta,POINT (-2.5089032205216597 43.03033565725621),4,-2.5089032205216597,43.03033565725621
375,Aretxabaleta,POINT (-2.50202586022225 43.03612101389945),4,-2.50202586022225,43.03612101389945
376,Aretxabaleta,POINT (-2.5072934355751726 43.03275226867576),4,-2.5072934355751726,43.03275226867576
377,Aretxabaleta,POINT (-2.5050708503619568 43.029998599597306),2,-2.5050708503619568,43.029998599597306
378,Aretxabaleta,POINT (-2.503724919580354 43.03954520896767),1,-2.503724919580354,43.03954520896767
379,Aretxabaleta,POINT (-2.5041509577753915 43.03469120903361),3,-2.5041509577753915,43.03469120903361
380,Aretxabaleta,POINT (-2.504790733114495 43.03386111805621),3,-2.504790733114495,43.03386111805621
381,Aretxabaleta,POINT (-2.504191649834802 43.03526948951215),3,-2.504191649834802,43.03526948951215
382,Aretxabaleta,POINT (-2.50407675656274 43.03554370820909),3,-2.50407675656274,43.03554370820909
383,Aretxabaleta,POINT (-2.505004771525209 43.030217772890786),2,-2.505004771525209,43.030217772890786
384,Aretxabaleta,POINT (-2.503666585061641 43.0346311860594),3,-2.503666585061641,43.0346311860594
385,Aretxabaleta,POINT (-2.504734622101892 43.03740551932545),1,-2.504734622101892,43.03740551932545
386,Aretxabaleta,POINT (-2.505284856071009 43.0354447837086),3,-2.505284856071009,43.0354447837086
387,Aretxabaleta,POINT (-2.5102350217826457 43.029728862002365),4,-2.5102350217826457,43.029728862002365
388,Aretxabaleta,POINT (-2.50626968487536 43.036946330462435),3,-2.50626968487536,43.036946330462435
389,Aretxabaleta,POINT (-2.504105861061953 43.032411022443355),2,-2.504105861061953,43.032411022443355
390,Aretxabaleta,POINT (-2.50628555957561 43.02799336401844),4,-2.50628555957561,43.02799336401844
391,Aretxabaleta,POINT (-2.504318653431432 43.03832511403222),1,-2.504318653431432,43.03832511403222
392,Aretxabaleta,POINT (-2.506455714502237 43.03146019242301),2,-2.506455714502237,43.03146019242301
393,Aretxabaleta,POINT (-2.5046888354428645 43.0377409062089),1,-2.5046888354428645,43.0377409062089
394,Aretxabaleta,POINT (-2.504753447227576 43.03424813402823),3,-2.504753447227576,43.03424813402823
395,Aretxabaleta,POINT (-2.5072221394969354 43.034118275814905),4,-2.5072221394969354,43.034118275814905
396,Aretxabaleta,POINT (-2.5100404269121457 43.02979120796471),4,-2.5100404269121457,43.02979120796471
397,Aretxabaleta,POINT (-2.5032485967685307 43.03523785918769),1,-2.5032485967685307,43.03523785918769
398,Arrasate/Mondragon,POINT (-2.4903907734676682 43.06801219586002),3,-2.4903907734676682,43.06801219586002
399,Arrasate/Mondragon,POINT (-2.499418949154812 43.06287569796624),2,-2.499418949154812,43.06287569796624
400,Arrasate/Mondragon,POINT (-2.4788239936761127 43.06877528072232),1,-2.4788239936761127,43.06877528072232
401,Arrasate/Mondragon,POINT (-2.489907460065891 43.06539037994359),3,-2.489907460065891,43.06539037994359
402,Arrasate/Mondragon,POINT (-2.4810015368047917 43.06639655443893),3,-2.4810015368047917,43.06639655443893
403,Arrasate/Mondragon,POINT (-2.4774486517862058 43.06857774732996),1,-2.4774486517862058,43.06857774732996
404,Arrasate/Mondragon,POINT (-2.4816797075760633 43.06786643610617),1,-2.4816797075760633,43.06786643610617
405,Arrasate/Mondragon,POINT (-2.4876647208189615 43.06609429903479),4,-2.4876647208189615,43.06609429903479
406,Arrasate/Mondragon,POINT (-2.4896060631302404 43.066226130236444),3,-2.4896060631302404,43.066226130236444
407,Arrasate/Mondragon,POINT (-2.495035353181124 43.06485365165378),3,-2.495035353181124,43.06485365165378
408,Arrasate/Mondragon,POINT (-2.4924479337663037 43.065798034317105),3,-2.4924479337663037,43.065798034317105
409,Arrasate/Mondragon,POINT (-2.4858884883260948 43.065223607546635),2,-2.4858884883260948,43.065223607546635
410,Arrasate/Mondragon,POINT (-2.4866404274886484 43.06484118558943),2,-2.4866404274886484,43.06484118558943
411,Arrasate/Mondragon,POINT (-2.52007130093569 43.0702319627521),4,-2.52007130093569,43.0702319627521
412,Arrasate/Mondragon,POINT (-2.520626782456666 43.07091037617513),4,-2.520626782456666,43.07091037617513
413,Arrasate/Mondragon,POINT (-2.4998018335225987 43.063050826270846),2,-2.4998018335225987,43.063050826270846
414,Arrasate/Mondragon,POINT (-2.5217122108465557 43.071174047699685),4,-2.5217122108465557,43.071174047699685
415,Arrasate/Mondragon,POINT (-2.476032590126921 43.066504780993185),1,-2.476032590126921,43.066504780993185
416,Arrasate/Mondragon,POINT (-2.4827377683632363 43.06580600178494),3,-2.4827377683632363,43.06580600178494
417,Arrasate/Mondragon,POINT (-2.4918694846603358 43.06463451754737),3,-2.4918694846603358,43.06463451754737
418,Arrasate/Mondragon,POINT (-2.491303413564967 43.06230796864255),1,-2.491303413564967,43.06230796864255
419,Arrasate/Mondragon,POINT (-2.488331339788296 43.066196152360696),4,-2.488331339788296,43.066196152360696
420,Arrasate/Mondragon,POINT (-2.4988843023354326 43.063101374663624),2,-2.4988843023354326,43.063101374663624
421,Arrasate/Mondragon,POINT (-2.485132328138105 43.06877490252777),1,-2.485132328138105,43.06877490252777
422,Arrasate/Mondragon,POINT (-2.5197568903870198 43.071083676024145),4,-2.5197568903870198,43.071083676024145
423,Arrasate/Mondragon,POINT (-2.4909302518499206 43.065698248306816),3,-2.4909302518499206,43.065698248306816
424,Arrasate/Mondragon,POINT (-2.493205574404242 43.06204929646194),2,-2.493205574404242,43.06204929646194
425,Arrasate/Mondragon,POINT (-2.479495313782937 43.06655448349961),3,-2.479495313782937,43.06655448349961
426,Arrasate/Mondragon,POINT (-2.4886468366924452 43.066299377416215),4,-2.4886468366924452,43.066299377416215
427,Arrasate/Mondragon,POINT (-2.4805116192810512 43.068617749655296),1,-2.4805116192810512,43.068617749655296
428,Arrasate/Mondragon,POINT (-2.4985915171149014 43.06319937996732),2,-2.4985915171149014,43.06319937996732
429,Arrasate/Mondragon,POINT (-2.4868736503782536 43.06885731419882),4,-2.4868736503782536,43.06885731419882
430,Arrasate/Mondragon,POINT (-2.4938954840736853 43.060654391306954),1,-2.4938954840736853,43.060654391306954
431,Arrasate/Mondragon,POINT (-2.4857225410014485 43.065533945925175),2,-2.4857225410014485,43.065533945925175
432,Arrasate/Mondragon,POINT (-2.492536247538124 43.06188389389847),1,-2.492536247538124,43.06188389389847
433,Arrasate/Mondragon,POINT (-2.485069501947082 43.06673730889694),4,-2.485069501947082,43.06673730889694
434,Arrasate/Mondragon,POINT (-2.4794387160967015 43.069980195262524),1,-2.4794387160967015,43.069980195262524
435,Arrasate/Mondragon,POINT (-2.500656992179941 43.06234567394754),2,-2.500656992179941,43.06234567394754
436,Arrasate/Mondragon,POINT (-2.4902513051541932 43.06619379988272),3,-2.4902513051541932,43.06619379988272
437,Arrasate/Mondragon,POINT (-2.520661797675509 43.07144900227454),4,-2.520661797675509,43.07144900227454
438,Arrasate/Mondragon,POINT (-2.488572201322778 43.06626811843949),4,-2.488572201322778,43.06626811843949
439,Arrasate/Mondragon,POINT (-2.4799893962130133 43.067234974538685),3,-2.4799893962130133,43.067234974538685
440,Arrasate/Mondragon,POINT (-2.4940533165861556 43.06305908439469),3,-2.4940533165861556,43.06305908439469
441,Arrasate/Mondragon,POINT (-2.491660508760198 43.06526903747758),3,-2.491660508760198,43.06526903747758
442,Arrasate/Mondragon,POINT (-2.499445037986937 43.06368050856342),2,-2.499445037986937,43.06368050856342
443,Arrasate/Mondragon,POINT (-2.4947419067870475 43.059776677290586),1,-2.4947419067870475,43.059776677290586
444,Arrasate/Mondragon,POINT (-2.478218559338126 43.0684551473665),1,-2.478218559338126,43.0684551473665
445,Arrasate/Mondragon,POINT (-2.5184789765032414 43.06911504986941),4,-2.5184789765032414,43.06911504986941
446,Arrasate/Mondragon,POINT (-2.4857731232771254 43.064508674510805),2,-2.4857731232771254,43.064508674510805
447,Arrasate/Mondragon,POINT (-2.4797286442206032 43.066428818079544),3,-2.4797286442206032,43.066428818079544
448,Arrasate/Mondragon,POINT (-2.4813939662510536 43.06749464614242),1,-2.4813939662510536,43.06749464614242
449,Arrasate/Mondragon,POINT (-2.4766784154177843 43.06873112514214),1,-2.4766784154177843,43.06873112514214
450,Arrasate/Mondragon,POINT (-2.488535010817804 43.066030451309935),4,-2.488535010817804,43.066030451309935
